participant_id,timestamp_ms,event_type,study_state,condition_index,block_number,condition_block_index,blocks_per_condition,trial_in_block,global_trial_number,technique,size_level,spacing_level,x,y,captured_target_id,goal_target_id,is_goal_selection,wrong_target_clicks,miss_clicks,path_length_px
1,1772829842029,trial_start,running,5,18,3,3,4,89,BUBBLE,M,LOOSE,,,,12,,0,0,0
1,1772829842906,trial_success,running,5,18,3,3,4,89,BUBBLE,M,LOOSE,638,283.125,12,12,1,0,0,200.104
1,1772829842906,trial_start,running,5,18,3,3,5,90,BUBBLE,M,LOOSE,,,,4,,0,0,0
1,1772829843642,trial_success,running,5,18,3,3,5,90,BUBBLE,M,LOOSE,454,282.125,4,4,1,0,0,193.219
1,1772829843642,block_end,running,5,18,3,3,5,90,BUBBLE,M,LOOSE,,,,4,,0,0,193.219
1,1772829843642,rest_screen,rest,5,18,3,3,5,90,BUBBLE,M,LOOSE,,,,-1,,0,0,193.219
1,1772829844204,block_start,running,6,19,1,3,0,90,BUBBLE,S,TIGHT,,,,-1,,0,0,193.219
1,1772829844204,trial_start,running,6,19,1,3,1,91,BUBBLE,S,TIGHT,,,,0,,0,0,0
1,1772829845200,trial_success,running,6,19,1,3,1,91,BUBBLE,S,TIGHT,854,476.125,0,0,1,0,0,582.276
1,1772829845201,trial_start,running,6,19,1,3,2,92,BUBBLE,S,TIGHT,,,,14,,0,0,0
1,1772829846131,trial_success,running,6,19,1,3,2,92,BUBBLE,S,TIGHT,835,158.125,14,14,1,0,0,352.113
1,1772829846131,trial_start,running,6,19,1,3,3,93,BUBBLE,S,TIGHT,,,,22,,0,0,0
1,1772829847008,trial_success,running,6,19,1,3,3,93,BUBBLE,S,TIGHT,394,409.125,22,22,1,0,0,528.286
1,1772829847008,trial_start,running,6,19,1,3,4,94,BUBBLE,S,TIGHT,,,,8,,0,0,0
1,1772829847631,trial_success,running,6,19,1,3,4,94,BUBBLE,S,TIGHT,374,265.125,8,8,1,0,0,149.601
1,1772829847631,trial_start,running,6,19,1,3,5,95,BUBBLE,S,TIGHT,,,,6,,0,0,0
1,1772829848396,trial_success,running,6,19,1,3,5,95,BUBBLE,S,TIGHT,90,370.125,6,6,1,0,0,316.939
1,1772829848396,block_end,running,6,19,1,3,5,95,BUBBLE,S,TIGHT,,,,6,,0,0,316.939
1,1772829848397,rest_screen,rest,6,19,1,3,5,95,BUBBLE,S,TIGHT,,,,-1,,0,0,316.939
1,1772829849032,block_start,running,6,20,2,3,0,95,BUBBLE,S,TIGHT,,,,-1,,0,0,316.939
1,1772829849032,trial_start,running,6,20,2,3,1,96,BUBBLE,S,TIGHT,,,,15,,0,0,0
1,1772829850107,trial_success,running,6,20,2,3,1,96,BUBBLE,S,TIGHT,663,453.125,15,15,1,0,0,345.837
1,1772829850107,trial_start,running,6,20,2,3,2,97,BUBBLE,S,TIGHT,,,,23,,0,0,0
1,1772829850969,trial_success,running,6,20,2,3,2,97,BUBBLE,S,TIGHT,645,394.125,23,23,1,0,0,114.471
1,1772829850970,trial_start,running,6,20,2,3,3,98,BUBBLE,S,TIGHT,,,,7,,0,0,0
1,1772829851877,trial_success,running,6,20,2,3,3,98,BUBBLE,S,TIGHT,414,73.125,7,7,1,0,0,404.309
1,1772829851877,trial_start,running,6,20,2,3,4,99,BUBBLE,S,TIGHT,,,,0,,0,0,0
1,1772829852851,trial_success,running,6,20,2,3,4,99,BUBBLE,S,TIGHT,791,414.125,0,0,1,0,0,543.33
1,1772829852851,trial_start,running,6,20,2,3,5,100,BUBBLE,S,TIGHT,,,,15,,0,0,0
1,1772829853564,trial_success,running,6,20,2,3,5,100,BUBBLE,S,TIGHT,716,443.125,15,15,1,0,0,83.866
1,1772829853564,block_end,running,6,20,2,3,5,100,BUBBLE,S,TIGHT,,,,15,,0,0,83.866
1,1772829853564,rest_screen,rest,6,20,2,3,5,100,BUBBLE,S,TIGHT,,,,-1,,0,0,83.866
1,1772829854187,block_start,running,6,21,3,3,0,100,BUBBLE,S,TIGHT,,,,-1,,0,0,83.866
1,1772829854187,trial_start,running,6,21,3,3,1,101,BUBBLE,S,TIGHT,,,,7,,0,0,0
1,1772829855110,trial_success,running,6,21,3,3,1,101,BUBBLE,S,TIGHT,170,127.125,7,7,1,0,0,465.354
1,1772829855110,trial_start,running,6,21,3,3,2,102,BUBBLE,S,TIGHT,,,,20,,0,0,0
1,1772829856009,trial_success,running,6,21,3,3,2,102,BUBBLE,S,TIGHT,278,22.125,20,20,1,0,0,264.683
1,1772829856009,trial_start,running,6,21,3,3,3,103,BUBBLE,S,TIGHT,,,,5,,0,0,0
1,1772829857246,trial_success,running,6,21,3,3,3,103,BUBBLE,S,TIGHT,885,89.125,5,5,1,0,0,670.968
1,1772829857246,trial_start,running,6,21,3,3,4,104,BUBBLE,S,TIGHT,,,,20,,0,0,0
1,1772829858221,trial_success,running,6,21,3,3,4,104,BUBBLE,S,TIGHT,299,27.125,20,20,1,0,0,664.24
1,1772829858221,trial_start,running,6,21,3,3,5,105,BUBBLE,S,TIGHT,,,,26,,0,0,0
1,1772829859218,trial_success,running,6,21,3,3,5,105,BUBBLE,S,TIGHT,221,457.125,26,26,1,0,0,466.038
1,1772829859219,block_end,running,6,21,3,3,5,105,BUBBLE,S,TIGHT,,,,26,,0,0,466.038
1,1772829859219,rest_screen,rest,6,21,3,3,5,105,BUBBLE,S,TIGHT,,,,-1,,0,0,466.038
1,1772829860007,block_start,running,7,22,1,3,0,105,BUBBLE,M,TIGHT,,,,-1,,0,0,466.038
1,1772829860007,trial_start,running,7,22,1,3,1,106,BUBBLE,M,TIGHT,,,,28,,0,0,0
1,1772829860883,trial_success,running,7,22,1,3,1,106,BUBBLE,M,TIGHT,312,354.125,28,28,1,0,0,161.463
1,1772829860883,trial_start,running,7,22,1,3,2,107,BUBBLE,M,TIGHT,,,,5,,0,0,0
1,1772829861762,trial_success,running,7,22,1,3,2,107,BUBBLE,M,TIGHT,696,425.125,5,5,1,0,0,414.873
1,1772829861762,trial_start,running,7,22,1,3,3,108,BUBBLE,M,TIGHT,,,,16,,0,0,0
1,1772829862481,trial_success,running,7,22,1,3,3,108,BUBBLE,M,TIGHT,593,250.125,16,16,1,0,0,206.799
1,1772829862481,trial_start,running,7,22,1,3,4,109,BUBBLE,M,TIGHT,,,,15,,0,0,0
1,1772829863328,trial_success,running,7,22,1,3,4,109,BUBBLE,M,TIGHT,471,464.125,15,15,1,0,0,376.643
1,1772829863328,trial_start,running,7,22,1,3,5,110,BUBBLE,M,TIGHT,,,,27,,0,0,0
1,1772829864215,trial_success,running,7,22,1,3,5,110,BUBBLE,M,TIGHT,426,74.125,27,27,1,0,0,510.197
1,1772829864215,block_end,running,7,22,1,3,5,110,BUBBLE,M,TIGHT,,,,27,,0,0,510.197
1,1772829864215,rest_screen,rest,7,22,1,3,5,110,BUBBLE,M,TIGHT,,,,-1,,0,0,510.197
1,1772829864753,block_start,running,7,23,2,3,0,110,BUBBLE,M,TIGHT,,,,-1,,0,0,510.197
1,1772829864753,trial_start,running,7,23,2,3,1,111,BUBBLE,M,TIGHT,,,,18,,0,0,0
1,1772829865571,trial_success,running,7,23,2,3,1,111,BUBBLE,M,TIGHT,709,321.125,18,18,1,0,0,323.4
1,1772829865571,trial_start,running,7,23,2,3,2,112,BUBBLE,M,TIGHT,,,,23,,0,0,0
1,1772829866621,trial_success,running,7,23,2,3,2,112,BUBBLE,M,TIGHT,869,108.125,23,23,1,0,0,288.784
1,1772829866621,trial_start,running,7,23,2,3,3,113,BUBBLE,M,TIGHT,,,,14,,0,0,0
1,1772829867313,trial_success,running,7,23,2,3,3,113,BUBBLE,M,TIGHT,822,455.125,14,14,1,0,0,361.635
1,1772829867313,trial_start,running,7,23,2,3,4,114,BUBBLE,M,TIGHT,,,,1,,0,0,0
1,1772829868158,trial_success,running,7,23,2,3,4,114,BUBBLE,M,TIGHT,273,257.125,1,1,1,0,0,622.848
1,1772829868158,trial_start,running,7,23,2,3,5,115,BUBBLE,M,TIGHT,,,,23,,0,0,0
1,1772829869096,trial_success,running,7,23,2,3,5,115,BUBBLE,M,TIGHT,889,99.125,23,23,1,0,0,651.048
1,1772829869096,block_end,running,7,23,2,3,5,115,BUBBLE,M,TIGHT,,,,23,,0,0,651.048
1,1772829869096,rest_screen,rest,7,23,2,3,5,115,BUBBLE,M,TIGHT,,,,-1,,0,0,651.048
1,1772829869801,block_start,running,7,24,3,3,0,115,BUBBLE,M,TIGHT,,,,-1,,0,0,651.048
1,1772829869801,trial_start,running,7,24,3,3,1,116,BUBBLE,M,TIGHT,,,,25,,0,0,0
1,1772829870642,trial_success,running,7,24,3,3,1,116,BUBBLE,M,TIGHT,561,66.125,25,25,1,0,0,345.672
1,1772829870642,trial_start,running,7,24,3,3,2,117,BUBBLE,M,TIGHT,,,,24,,0,0,0
1,1772829871466,trial_success,running,7,24,3,3,2,117,BUBBLE,M,TIGHT,178,331.125,24,24,1,0,0,509.111
1,1772829871467,trial_start,running,7,24,3,3,3,118,BUBBLE,M,TIGHT,,,,25,,0,0,0
1,1772829872179,trial_success,running,7,24,3,3,3,118,BUBBLE,M,TIGHT,578,57.125,25,25,1,0,0,488.968
1,1772829872179,trial_start,running,7,24,3,3,4,119,BUBBLE,M,TIGHT,,,,12,,0,0,0
1,1772829872980,trial_success,running,7,24,3,3,4,119,BUBBLE,M,TIGHT,475,278.125,12,12,1,0,0,259.44
1,1772829872981,trial_start,running,7,24,3,3,5,120,BUBBLE,M,TIGHT,,,,1,,0,0,0
1,1772829873940,trial_success,running,7,24,3,3,5,120,BUBBLE,M,TIGHT,835,310.125,1,1,1,0,0,375.673
1,1772829873940,block_end,running,7,24,3,3,5,120,BUBBLE,M,TIGHT,,,,1,,0,0,375.673
1,1772829873940,rest_screen,rest,7,24,3,3,5,120,BUBBLE,M,TIGHT,,,,-1,,0,0,375.673
1,1772829874634,block_start,running,8,25,1,3,0,120,BUBBLE,L,LOOSE,,,,-1,,0,0,375.673
1,1772829874634,trial_start,running,8,25,1,3,1,121,BUBBLE,L,LOOSE,,,,26,,0,0,0
1,1772829875509,trial_success,running,8,25,1,3,1,121,BUBBLE,L,LOOSE,393,73.125,26,26,1,0,0,387.929
1,1772829875510,trial_start,running,8,25,1,3,2,122,BUBBLE,L,LOOSE,,,,11,,0,0,0
1,1772829876297,trial_success,running,8,25,1,3,2,122,BUBBLE,L,LOOSE,372,343.125,11,11,1,0,0,274.468
1,1772829876297,trial_start,running,8,25,1,3,3,123,BUBBLE,L,LOOSE,,,,4,,0,0,0
1,1772829877135,trial_success,running,8,25,1,3,3,123,BUBBLE,L,LOOSE,535,402.125,4,4,1,0,0,213.578
1,1772829877136,trial_start,running,8,25,1,3,4,124,BUBBLE,L,LOOSE,,,,15,,0,0,0
1,1772829878066,trial_success,running,8,25,1,3,4,124,BUBBLE,L,LOOSE,160,16.125,15,15,1,0,0,615.93
1,1772829878066,trial_start,running,8,25,1,3,5,125,BUBBLE,L,LOOSE,,,,21,,0,0,0
1,1772829878771,trial_success,running,8,25,1,3,5,125,BUBBLE,L,LOOSE,194,232.125,21,21,1,0,0,286.211
1,1772829878771,block_end,running,8,25,1,3,5,125,BUBBLE,L,LOOSE,,,,21,,0,0,286.211
1,1772829878772,rest_screen,rest,8,25,1,3,5,125,BUBBLE,L,LOOSE,,,,-1,,0,0,286.211
1,1772829879461,block_start,running,8,26,2,3,0,125,BUBBLE,L,LOOSE,,,,-1,,0,0,286.211
1,1772829879461,trial_start,running,8,26,2,3,1,126,BUBBLE,L,LOOSE,,,,24,,0,0,0
1,1772829880196,trial_success,running,8,26,2,3,1,126,BUBBLE,L,LOOSE,567,78.125,24,24,1,0,0,244.314
1,1772829880196,trial_start,running,8,26,2,3,2,127,BUBBLE,L,LOOSE,,,,21,,0,0,0
1,1772829880916,trial_success,running,8,26,2,3,2,127,BUBBLE,L,LOOSE,334,71.125,21,21,1,0,0,384.512
1,1772829880916,trial_start,running,8,26,2,3,3,128,BUBBLE,L,LOOSE,,,,17,,0,0,0
1,1772829881644,trial_success,running,8,26,2,3,3,128,BUBBLE,L,LOOSE,386,450.125,17,17,1,0,0,391.14
1,1772829881644,trial_start,running,8,26,2,3,4,129,BUBBLE,L,LOOSE,,,,0,,0,0,0
1,1772829882506,trial_success,running,8,26,2,3,4,129,BUBBLE,L,LOOSE,174,254.125,0,0,1,0,0,337.326
1,1772829882506,trial_start,running,8,26,2,3,5,130,BUBBLE,L,LOOSE,,,,1,,0,0,0
1,1772829883308,trial_success,running,8,26,2,3,5,130,BUBBLE,L,LOOSE,722,450.125,1,1,1,0,0,627.967
1,1772829883308,block_end,running,8,26,2,3,5,130,BUBBLE,L,LOOSE,,,,1,,0,0,627.967
1,1772829883308,rest_screen,rest,8,26,2,3,5,130,BUBBLE,L,LOOSE,,,,-1,,0,0,627.967
1,1772829883804,block_start,running,8,27,3,3,0,130,BUBBLE,L,LOOSE,,,,-1,,0,0,627.967
1,1772829883804,trial_start,running,8,27,3,3,1,131,BUBBLE,L,LOOSE,,,,12,,0,0,0
1,1772829884604,trial_success,running,8,27,3,3,1,131,BUBBLE,L,LOOSE,10,345.125,12,12,1,0,0,640.181
1,1772829884604,trial_start,running,8,27,3,3,2,132,BUBBLE,L,LOOSE,,,,4,,0,0,0
1,1772829885281,trial_success,running,8,27,3,3,2,132,BUBBLE,L,LOOSE,281,63.125,4,4,1,0,0,467.842
1,1772829885281,trial_start,running,8,27,3,3,3,133,BUBBLE,L,LOOSE,,,,2,,0,0,0
1,1772829886030,trial_success,running,8,27,3,3,3,133,BUBBLE,L,LOOSE,289,363.125,2,2,1,0,0,333.054
1,1772829886031,trial_start,running,8,27,3,3,4,134,BUBBLE,L,LOOSE,,,,16,,0,0,0
1,1772829886758,trial_success,running,8,27,3,3,4,134,BUBBLE,L,LOOSE,333,96.125,16,16,1,0,0,277.687
1,1772829886758,trial_start,running,8,27,3,3,5,135,BUBBLE,L,LOOSE,,,,24,,0,0,0
1,1772829887600,trial_success,running,8,27,3,3,5,135,BUBBLE,L,LOOSE,636,159.125,24,24,1,0,0,446.19
1,1772829887600,block_end,running,8,27,3,3,5,135,BUBBLE,L,LOOSE,,,,24,,0,0,446.19
1,1772829887601,rest_screen,rest,8,27,3,3,5,135,BUBBLE,L,LOOSE,,,,-1,,0,0,446.19
1,1772829888170,block_start,running,9,28,1,3,0,135,POINT,L,MED,,,,-1,,0,0,446.19
1,1772829888170,trial_start,running,9,28,1,3,1,136,POINT,L,MED,,,,13,,0,0,0
1,1772829889286,trial_success,running,9,28,1,3,1,136,POINT,L,MED,337,184.125,13,13,1,0,0,216.611
1,1772829889286,trial_start,running,9,28,1,3,2,137,POINT,L,MED,,,,14,,0,0,0
1,1772829890163,trial_success,running,9,28,1,3,2,137,POINT,L,MED,157,446.125,14,14,1,0,0,358.835
1,1772829890163,trial_start,running,9,28,1,3,3,138,POINT,L,MED,,,,18,,0,0,0
1,1772829890995,trial_success,running,9,28,1,3,3,138,POINT,L,MED,680,172.125,18,18,1,0,0,704.558
1,1772829890996,trial_start,running,9,28,1,3,4,139,POINT,L,MED,,,,8,,0,0,0
1,1772829891821,trial_success,running,9,28,1,3,4,139,POINT,L,MED,507,119.125,8,8,1,0,0,245.707
1,1772829891822,trial_start,running,9,28,1,3,5,140,POINT,L,MED,,,,0,,0,0,0
1,1772829892587,trial_success,running,9,28,1,3,5,140,POINT,L,MED,868,186.125,0,0,1,0,0,457.785
1,1772829892587,block_end,running,9,28,1,3,5,140,POINT,L,MED,,,,0,,0,0,457.785
1,1772829892587,rest_screen,rest,9,28,1,3,5,140,POINT,L,MED,,,,-1,,0,0,457.785
1,1772829893269,block_start,running,9,29,2,3,0,140,POINT,L,MED,,,,-1,,0,0,457.785
1,1772829893269,trial_start,running,9,29,2,3,1,141,POINT,L,MED,,,,4,,0,0,0
1,1772829893980,trial_success,running,9,29,2,3,1,141,POINT,L,MED,570,242.125,4,4,1,0,0,162.725
1,1772829893980,trial_start,running,9,29,2,3,2,142,POINT,L,MED,,,,18,,0,0,0
1,1772829894746,trial_success,running,9,29,2,3,2,142,POINT,L,MED,553,405.125,18,18,1,0,0,187.564
1,1772829894746,trial_start,running,9,29,2,3,3,143,POINT,L,MED,,,,27,,0,0,0
1,1772829895494,trial_success,running,9,29,2,3,3,143,POINT,L,MED,479,224.125,27,27,1,0,0,204.567
1,1772829895494,trial_start,running,9,29,2,3,4,144,POINT,L,MED,,,,5,,0,0,0
1,1772829896275,trial_success,running,9,29,2,3,4,144,POINT,L,MED,658,120.125,5,5,1,0,0,287.204
1,1772829896275,trial_start,running,9,29,2,3,5,145,POINT,L,MED,,,,8,,0,0,0
1,1772829896979,trial_success,running,9,29,2,3,5,145,POINT,L,MED,641,327.125,8,8,1,0,0,217.285
1,1772829896979,block_end,running,9,29,2,3,5,145,POINT,L,MED,,,,8,,0,0,217.285
1,1772829896979,rest_screen,rest,9,29,2,3,5,145,POINT,L,MED,,,,-1,,0,0,217.285
1,1772829897918,block_start,running,9,30,3,3,0,145,POINT,L,MED,,,,-1,,0,0,217.285
1,1772829897919,trial_start,running,9,30,3,3,1,146,POINT,L,MED,,,,17,,0,0,0
1,1772829899087,trial_success,running,9,30,3,3,1,146,POINT,L,MED,73,310.125,17,17,1,0,0,494.729
1,1772829899088,trial_start,running,9,30,3,3,2,147,POINT,L,MED,,,,9,,0,0,0
1,1772829899757,trial_success,running,9,30,3,3,2,147,POINT,L,MED,444,337.125,9,9,1,0,0,382.934
1,1772829899757,trial_start,running,9,30,3,3,3,148,POINT,L,MED,,,,1,,0,0,0
1,1772829900410,trial_success,running,9,30,3,3,3,148,POINT,L,MED,254,307.125,1,1,1,0,0,202.849
1,1772829900410,trial_start,running,9,30,3,3,4,149,POINT,L,MED,,,,17,,0,0,0
1,1772829901339,trial_success,running,9,30,3,3,4,149,POINT,L,MED,43,317.125,17,17,1,0,0,428.2
1,1772829901339,trial_start,running,9,30,3,3,5,150,POINT,L,MED,,,,3,,0,0,0
1,1772829902525,trial_success,running,9,30,3,3,5,150,POINT,L,MED,300,77.125,3,3,1,0,0,638.088
1,1772829902525,block_end,running,9,30,3,3,5,150,POINT,L,MED,,,,3,,0,0,638.088
1,1772829902525,rest_screen,rest,9,30,3,3,5,150,POINT,L,MED,,,,-1,,0,0,638.088
1,1772829903130,block_start,running,10,31,1,3,0,150,POINT,M,MED,,,,-1,,0,0,638.088
1,1772829903131,trial_start,running,10,31,1,3,1,151,POINT,M,MED,,,,3,,0,0,0
1,1772829904106,trial_success,running,10,31,1,3,1,151,POINT,M,MED,515,456.125,3,3,1,0,0,260.571
1,1772829904106,trial_start,running,10,31,1,3,2,152,POINT,M,MED,,,,4,,0,0,0
1,1772829904985,trial_success,running,10,31,1,3,2,152,POINT,M,MED,512,50.125,4,4,1,0,0,425.155
1,1772829904985,trial_start,running,10,31,1,3,3,153,POINT,M,MED,,,,13,,0,0,0
1,1772829905943,trial_success,running,10,31,1,3,3,153,POINT,M,MED,752,214.125,13,13,1,0,0,351.596
1,1772829905944,trial_start,running,10,31,1,3,4,154,POINT,M,MED,,,,8,,0,0,0
1,1772829906783,trial_success,running,10,31,1,3,4,154,POINT,M,MED,908,396.125,8,8,1,0,0,416.78
1,1772829906783,trial_start,running,10,31,1,3,5,155,POINT,M,MED,,,,9,,0,0,0
1,1772829907834,trial_success,running,10,31,1,3,5,155,POINT,M,MED,326,212.125,9,9,1,0,0,630.791
1,1772829907834,block_end,running,10,31,1,3,5,155,POINT,M,MED,,,,9,,0,0,630.791
1,1772829907834,rest_screen,rest,10,31,1,3,5,155,POINT,M,MED,,,,-1,,0,0,630.791
1,1772829911704,block_start,running,10,32,2,3,0,155,POINT,M,MED,,,,-1,,0,0,630.791
1,1772829911704,trial_start,running,10,32,2,3,1,156,POINT,M,MED,,,,18,,0,0,0
1,1772829912686,trial_success,running,10,32,2,3,1,156,POINT,M,MED,670,306.125,18,18,1,0,0,297.288
1,1772829912686,trial_start,running,10,32,2,3,2,157,POINT,M,MED,,,,3,,0,0,0
1,1772829913646,trial_success,running,10,32,2,3,2,157,POINT,M,MED,371,461.125,3,3,1,0,0,459.149
1,1772829913647,trial_start,running,10,32,2,3,3,158,POINT,M,MED,,,,9,,0,0,0
1,1772829914494,trial_success,running,10,32,2,3,3,158,POINT,M,MED,502,180.125,9,9,1,0,0,375.977
1,1772829914494,trial_start,running,10,32,2,3,4,159,POINT,M,MED,,,,1,,0,0,0
1,1772829915303,trial_success,running,10,32,2,3,4,159,POINT,M,MED,800,368.125,1,1,1,0,0,371.414
1,1772829915303,trial_start,running,10,32,2,3,5,160,POINT,M,MED,,,,16,,0,0,0
1,1772829916099,trial_success,running,10,32,2,3,5,160,POINT,M,MED,257,236.125,16,16,1,0,0,572.357
1,1772829916099,block_end,running,10,32,2,3,5,160,POINT,M,MED,,,,16,,0,0,572.357
1,1772829916099,rest_screen,rest,10,32,2,3,5,160,POINT,M,MED,,,,-1,,0,0,572.357
1,1772829916684,block_start,running,10,33,3,3,0,160,POINT,M,MED,,,,-1,,0,0,572.357
1,1772829916685,trial_start,running,10,33,3,3,1,161,POINT,M,MED,,,,13,,0,0,0
1,1772829917755,trial_success,running,10,33,3,3,1,161,POINT,M,MED,737,419.125,13,13,1,0,0,489.963
1,1772829917755,trial_start,running,10,33,3,3,2,162,POINT,M,MED,,,,27,,0,0,0
1,1772829918447,trial_success,running,10,33,3,3,2,162,POINT,M,MED,645,322.125,27,27,1,0,0,176.032
1,1772829918447,trial_start,running,10,33,3,3,3,163,POINT,M,MED,,,,7,,0,0,0
1,1772829919311,trial_success,running,10,33,3,3,3,163,POINT,M,MED,700,95.125,7,7,1,0,0,250.593
1,1772829919311,trial_start,running,10,33,3,3,4,164,POINT,M,MED,,,,20,,0,0,0
1,1772829920231,trial_success,running,10,33,3,3,4,164,POINT,M,MED,324,109.125,20,20,1,0,0,463.592
1,1772829920231,trial_start,running,10,33,3,3,5,165,POINT,M,MED,,,,16,,0,0,0
1,1772829921384,trial_success,running,10,33,3,3,5,165,POINT,M,MED,908,229.125,16,16,1,0,0,610.403
1,1772829921384,block_end,running,10,33,3,3,5,165,POINT,M,MED,,,,16,,0,0,610.403
1,1772829921384,rest_screen,rest,10,33,3,3,5,165,POINT,M,MED,,,,-1,,0,0,610.403
1,1772829922152,block_start,running,11,34,1,3,0,165,POINT,L,TIGHT,,,,-1,,0,0,610.403
1,1772829922152,trial_start,running,11,34,1,3,1,166,POINT,L,TIGHT,,,,3,,0,0,0
1,1772829923156,trial_success,running,11,34,1,3,1,166,POINT,L,TIGHT,308,131.125,3,3,1,0,0,262.894
1,1772829923156,trial_start,running,11,34,1,3,2,167,POINT,L,TIGHT,,,,23,,0,0,0
1,1772829924131,trial_success,running,11,34,1,3,2,167,POINT,L,TIGHT,154,192.125,23,23,1,0,0,528.566
1,1772829924132,trial_start,running,11,34,1,3,3,168,POINT,L,TIGHT,,,,26,,0,0,0
1,1772829925127,trial_success,running,11,34,1,3,3,168,POINT,L,TIGHT,537,295.125,26,26,1,0,0,479.796
1,1772829925127,trial_start,running,11,34,1,3,4,169,POINT,L,TIGHT,,,,27,,0,0,0
1,1772829925840,trial_success,running,11,34,1,3,4,169,POINT,L,TIGHT,226,387.125,27,27,1,0,0,344.521
1,1772829925840,trial_start,running,11,34,1,3,5,170,POINT,L,TIGHT,,,,18,,0,0,0
1,1772829926538,trial_success,running,11,34,1,3,5,170,POINT,L,TIGHT,445,211.125,18,18,1,0,0,330.318
1,1772829926538,block_end,running,11,34,1,3,5,170,POINT,L,TIGHT,,,,18,,0,0,330.318
1,1772829926539,rest_screen,rest,11,34,1,3,5,170,POINT,L,TIGHT,,,,-1,,0,0,330.318
1,1772829927095,block_start,running,11,35,2,3,0,170,POINT,L,TIGHT,,,,-1,,0,0,330.318
1,1772829927095,trial_start,running,11,35,2,3,1,171,POINT,L,TIGHT,,,,17,,0,0,0
1,1772829927919,trial_success,running,11,35,2,3,1,171,POINT,L,TIGHT,212,128.125,17,17,1,0,0,464.144
1,1772829927919,trial_start,running,11,35,2,3,2,172,POINT,L,TIGHT,,,,4,,0,0,0
1,1772829928611,trial_success,running,11,35,2,3,2,172,POINT,L,TIGHT,334,51.125,4,4,1,0,0,229.145
1,1772829928611,trial_start,running,11,35,2,3,3,173,POINT,L,TIGHT,,,,6,,0,0,0
1,1772829929530,trial_success,running,11,35,2,3,3,173,POINT,L,TIGHT,920,287.125,6,6,1,0,0,664.662
1,1772829929530,trial_start,running,11,35,2,3,4,174,POINT,L,TIGHT,,,,0,,0,0,0
1,1772829930436,trial_success,running,11,35,2,3,4,174,POINT,L,TIGHT,238,282.125,0,0,1,0,0,710.781
1,1772829930436,trial_start,running,11,35,2,3,5,175,POINT,L,TIGHT,,,,4,,0,0,0
1,1772829931248,trial_success,running,11,35,2,3,5,175,POINT,L,TIGHT,355,50.125,4,4,1,0,0,529.583
1,1772829931248,block_end,running,11,35,2,3,5,175,POINT,L,TIGHT,,,,4,,0,0,529.583
1,1772829931248,rest_screen,rest,11,35,2,3,5,175,POINT,L,TIGHT,,,,-1,,0,0,529.583
1,1772829931968,block_start,running,11,36,3,3,0,175,POINT,L,TIGHT,,,,-1,,0,0,529.583
1,1772829931968,trial_start,running,11,36,3,3,1,176,POINT,L,TIGHT,,,,23,,0,0,0
1,1772829932944,trial_success,running,11,36,3,3,1,176,POINT,L,TIGHT,621,340.125,23,23,1,0,0,269.819
1,1772829932944,trial_start,running,11,36,3,3,2,177,POINT,L,TIGHT,,,,20,,0,0,0
1,1772829933813,trial_success,running,11,36,3,3,2,177,POINT,L,TIGHT,279,367.125,20,20,1,0,0,490.452
1,1772829933814,trial_start,running,11,36,3,3,3,178,POINT,L,TIGHT,,,,2,,0,0,0
1,1772829934481,trial_success,running,11,36,3,3,3,178,POINT,L,TIGHT,417,191.125,2,2,1,0,0,232.871
1,1772829934481,trial_start,running,11,36,3,3,4,179,POINT,L,TIGHT,,,,0,,0,0,0
1,1772829935365,trial_success,running,11,36,3,3,4,179,POINT,L,TIGHT,94,384.125,0,0,1,0,0,422.924
1,1772829935365,trial_start,running,11,36,3,3,5,180,POINT,L,TIGHT,,,,23,,0,0,0
1,1772829936214,trial_success,running,11,36,3,3,5,180,POINT,L,TIGHT,610,332.125,23,23,1,0,0,535.308
1,1772829936214,block_end,running,11,36,3,3,5,180,POINT,L,TIGHT,,,,23,,0,0,535.308
1,1772829936214,rest_screen,rest,11,36,3,3,5,180,POINT,L,TIGHT,,,,-1,,0,0,535.308
1,1772829936829,block_start,running,12,37,1,3,0,180,POINT,M,LOOSE,,,,-1,,0,0,535.308
1,1772829936829,trial_start,running,12,37,1,3,1,181,POINT,M,LOOSE,,,,17,,0,0,0
1,1772829937930,trial_success,running,12,37,1,3,1,181,POINT,M,LOOSE,151,308.125,17,17,1,0,0,408.241
1,1772829937930,trial_start,running,12,37,1,3,2,182,POINT,M,LOOSE,,,,3,,0,0,0
1,1772829938861,trial_success,running,12,37,1,3,2,182,POINT,M,LOOSE,844,133.125,3,3,1,0,0,746.615
1,1772829938861,trial_start,running,12,37,1,3,3,183,POINT,M,LOOSE,,,,5,,0,0,0
1,1772829940087,trial_success,running,12,37,1,3,3,183,POINT,M,LOOSE,926,275.125,5,5,1,0,0,878.038
1,1772829940087,trial_start,running,12,37,1,3,4,184,POINT,M,LOOSE,,,,4,,0,0,0
1,1772829940878,trial_success,running,12,37,1,3,4,184,POINT,M,LOOSE,393,401.125,4,4,1,0,0,562.623
1,1772829940878,trial_start,running,12,37,1,3,5,185,POINT,M,LOOSE,,,,7,,0,0,0
1,1772829941823,trial_success,running,12,37,1,3,5,185,POINT,M,LOOSE,172,244.125,7,7,1,0,0,413.738
